date, Linc,  L2025,  L2030,  L2035,  L2040,  L2045,  L2050,  L2055,  L2060,  L2065,  G,  F,  C,  S,  I
2022-01-14, 23.372200, 12.141600, 43.051200, 12.948800, 49.077000, 13.458500, 29.524200, 14.603900, 14.603700, 14.603400, 16.746500, 20.522400, 70.426900, 78.994200, 39.406200
2022-01-13, 23.387200, 12.153600, 43.106600, 12.967200, 49.152600, 13.480900, 29.575600, 14.627800, 14.627600, 14.627400, 16.745800, 20.632000, 70.367600, 79.129900, 39.607600
2022-01-12, 23.442800, 12.208000, 43.379000, 13.057300, 49.524900, 13.590300, 29.831900, 14.783900, 14.783700, 14.783400, 16.745100, 20.597100, 71.375800, 80.487400, 39.733800
2022-01-11, 23.422700, 12.189300, 43.287700, 13.027400, 49.402600, 13.554800, 29.749500, 14.734400, 14.734100, 14.733900, 16.744400, 20.603600, 71.174300, 80.933000, 39.420300
2022-01-10, 23.359900, 12.130800, 42.999500, 12.932200, 49.009900, 13.439400, 29.479900, 14.575200, 14.574900, 14.574700, 16.743700, 20.566700, 70.528400, 79.757500, 38.946800
2022-01-07, 23.383300, 12.153800, 43.115100, 12.970500, 49.168500, 13.486100, 29.589100, 14.639600, 14.639400, 14.639200, 16.741400, 20.586100, 70.629700, 79.913200, 39.331300
2022-01-06, 23.398900, 12.167900, 43.183500, 12.993300, 49.262800, 13.514100, 29.654300, 14.675300, 14.675100, 14.674800, 16.740700, 20.641900, 70.904200, 80.670300, 39.230200
2022-01-05, 23.413200, 12.181100, 43.248200, 13.014700, 49.350400, 13.539600, 29.713600, 14.709100, 14.708900, 14.708700, 16.740000, 20.669500, 70.967800, 80.332100, 39.507000
2022-01-04, 23.511400, 12.274400, 43.711000, 13.168000, 49.984800, 13.726700, 30.151600, 14.968900, 14.968700, 14.968500, 16.739300, 20.727100, 72.365600, 83.251700, 39.814900
2022-01-03, 23.494900, 12.259000, 43.635400, 13.143300, 49.883200, 13.697200, 30.082900, 14.927200, 14.927100, 14.926800, 16.738600, 20.736300, 72.406100, 83.828400, 39.349700
2021-12-31, 23.485400, 12.247300, 43.573000, 13.123000, 49.798700, 13.672600, 30.024100, 14.882500, 14.882400, 14.882300, 16.736500, 20.886700, 71.947000, 83.441000, 39.441600
2021-12-30, 23.492800, 12.255500, 43.613700, 13.136500, 49.855000, 13.689200, 30.063300, 14.907100, 14.907000, 14.906800, 16.735900, 20.872000, 72.133300, 83.768000, 39.418500
2021-12-29, 23.498000, 12.262100, 43.647500, 13.147600, 49.900600, 13.702300, 30.094200, 14.928500, 14.928400, 14.928200, 16.735200, 20.827300, 72.343100, 83.504900, 39.471400
2021-12-28, 23.493700, 12.256500, 43.618900, 13.138200, 49.861800, 13.691000, 30.067300, 14.908400, 14.908300, 14.908200, 16.734500, 20.890000, 72.241200, 83.511800, 39.394900
2021-12-27, 23.498900, 12.262300, 43.647700, 13.148000, 49.902700, 13.703400, 30.096600, 14.925900, 14.925800, 14.925700, 16.733900, 20.892800, 72.314300, 84.135000, 39.348200
2021-12-23, 23.435900, 12.202600, 43.363400, 13.054500, 49.518500, 13.591100, 29.835100, 14.771300, 14.771200, 14.771100, 16.731100, 20.868000, 71.323900, 83.511700, 39.070000
2021-12-22, 23.398300, 12.164600, 43.179400, 12.993800, 49.267900, 13.517500, 29.662700, 14.665600, 14.665500, 14.665300, 16.730500, 20.910800, 70.881400, 82.830900, 38.743800
2021-12-21, 23.353000, 12.121200, 42.972700, 12.925800, 48.988400, 13.435800, 29.472400, 14.553800, 14.553700, 14.553600, 16.729800, 20.886100, 70.159700, 82.227000, 38.578600
2021-12-20, 23.251700, 12.020400, 42.485600, 12.764900, 48.323900, 13.240400, 29.014800, 14.278400, 14.278300, 14.278200, 16.729200, 20.920600, 68.928000, 79.739500, 37.936700
2021-12-17, 23.309100, 12.077700, 42.763200, 12.856800, 48.703600, 13.352100, 29.276200, 14.433200, 14.433200, 14.433100, 16.727100, 20.948400, 69.721500, 81.078300, 38.226400
2021-12-16, 23.358200, 12.127000, 43.001100, 12.934900, 49.024100, 13.445300, 29.493100, 14.565000, 14.564900, 14.564800, 16.726400, 20.915900, 70.442800, 80.289500, 38.824600
2021-12-15, 23.383800, 12.154000, 43.133800, 12.978900, 49.207300, 13.499600, 29.621100, 14.643800, 14.643700, 14.643600, 16.725800, 20.880000, 71.061700, 81.927700, 38.615100
2021-12-14, 23.308400, 12.078900, 42.771400, 12.859500, 48.714700, 13.355200, 29.283400, 14.439600, 14.439500, 14.439400, 16.725100, 20.919400, 69.917500, 80.733900, 38.190200
2021-12-13, 23.349800, 12.119600, 42.967200, 12.924200, 48.982100, 13.433800, 29.467200, 14.548000, 14.547900, 14.547800, 16.724500, 20.946700, 70.432900, 81.544900, 38.451400
2021-12-10, 23.386800, 12.159600, 43.164900, 12.989700, 49.253500, 13.513700, 29.655000, 14.665200, 14.665100, 14.665000, 16.722400, 20.875200, 71.081100, 82.547900, 38.640300
2021-12-09, 23.368000, 12.141800, 43.080500, 12.962200, 49.141700, 13.481600, 29.580900, 14.620900, 14.620800, 14.620700, 16.721700, 20.877200, 70.408100, 82.962300, 38.752700
2021-12-08, 23.410200, 12.184900, 43.291200, 13.032200, 49.432500, 13.567800, 29.783600, 14.743700, 14.743600, 14.743500, 16.721100, 20.858100, 70.908900, 84.896000, 38.918500
2021-12-07, 23.388900, 12.162400, 43.180500, 12.995600, 49.280300, 13.522800, 29.677500, 14.676600, 14.676500, 14.676400, 16.720400, 20.920100, 70.689400, 83.965700, 38.759700
2021-12-06, 23.274900, 12.049500, 42.637100, 12.816500, 48.542000, 13.306300, 29.171400, 14.372800, 14.372700, 14.372600, 16.719800, 20.960500, 69.254600, 81.877100, 37.980500
2021-12-03, 23.221500, 11.996300, 42.380400, 12.732000, 48.193400, 13.204000, 28.932100, 14.226100, 14.226100, 14.226000, 16.717700, 21.026100, 68.449300, 80.704100, 37.723000
2021-12-02, 23.262300, 12.039400, 42.592200, 12.802100, 48.484600, 13.290100, 29.134700, 14.351800, 14.351800, 14.351700, 16.717000, 20.946100, 69.028900, 82.591100, 37.856800
2021-12-01, 23.196000, 11.973500, 42.274300, 12.697200, 48.051000, 13.162500, 28.836100, 14.172000, 14.172000, 14.171900, 16.716400, 20.975000, 68.051800, 80.594300, 37.639700
2021-11-30, 23.240000, 12.018500, 42.493600, 12.770000, 48.353300, 13.252100, 29.046500, 14.299500, 14.299400, 14.299300, 16.715700, 20.953500, 68.860400, 82.957400, 37.527800
2021-11-29, 23.325300, 12.104900, 42.912700, 12.908300, 48.924900, 13.420000, 29.439800, 14.538300, 14.538200, 14.538100, 16.714900, 20.892600, 70.182100, 84.988800, 37.917800
2021-11-26, 23.285600, 12.066500, 42.729100, 12.848200, 48.678000, 13.348200, 29.272400, 14.436300, 14.436300, 14.436200, 16.712700, 20.922000, 69.264000, 84.857200, 37.890100
2021-11-24, 23.396600, 12.181900, 43.294500, 13.034900, 49.451100, 13.575400, 29.805700, 14.767000, 14.766900, 14.766700, 16.711200, 20.759600, 70.872800, 86.979500, 38.737000
2021-11-23, 23.395100, 12.182100, 43.297700, 13.035900, 49.455600, 13.576600, 29.808900, 14.772000, 14.771900, 14.771600, 16.710500, 20.713000, 70.707400, 86.506300, 38.998700
2021-11-22, 23.412000, 12.197300, 43.369200, 13.059800, 49.554300, 13.606000, 29.877300, 14.808000, 14.807900, 14.807700, 16.709700, 20.794400, 70.589900, 86.955000, 39.281400
2021-11-19, 23.447100, 12.231200, 43.532500, 13.114300, 49.780000, 13.672900, 30.033800, 14.896400, 14.896300, 14.896200, 16.707500, 20.887900, 70.809800, 88.136700, 39.557200
2021-11-18, 23.457400, 12.243200, 43.593300, 13.134600, 49.865000, 13.698200, 30.093900, 14.935200, 14.935100, 14.934900, 16.706800, 20.849700, 70.907400, 88.831500, 39.646700
2021-11-17, 23.451400, 12.238500, 43.572700, 13.128000, 49.839500, 13.691300, 30.078600, 14.927400, 14.927300, 14.927200, 16.706000, 20.830300, 70.661900, 89.464100, 39.668500
2021-11-16, 23.469600, 12.258500, 43.672700, 13.161400, 49.978700, 13.732700, 30.176500, 14.989200, 14.989100, 14.988900, 16.705300, 20.788000, 70.831600, 90.470400, 39.819400
2021-11-15, 23.463400, 12.252400, 43.642900, 13.151500, 49.937900, 13.720700, 30.148300, 14.971500, 14.971400, 14.971200, 16.704600, 20.801600, 70.555000, 89.994800, 39.995400
2021-11-12, 23.460700, 12.249300, 43.627700, 13.146800, 49.918400, 13.715200, 30.135000, 14.959400, 14.959300, 14.959200, 16.702300, 20.869300, 70.552000, 90.163700, 39.871700
2021-11-10, 23.413000, 12.201800, 43.397300, 13.070600, 49.603200, 13.622300, 29.917200, 14.826500, 14.826500, 14.826300, 16.700900, 20.902000, 70.001200, 88.964600, 39.518900
2021-11-09, 23.477700, 12.262900, 43.689400, 13.167600, 50.003900, 13.740700, 30.193500, 14.983700, 14.983600, 14.983600, 16.700100, 21.044400, 70.565900, 90.617500, 39.957500
2021-11-08, 23.491000, 12.278200, 43.766200, 13.193000, 50.109400, 13.771700, 30.266700, 15.031700, 15.031600, 15.031600, 16.699400, 20.983300, 70.808700, 90.811500, 40.095500
2021-11-05, 23.481000, 12.268500, 43.719200, 13.177600, 50.045200, 13.752800, 30.221900, 15.002400, 15.002400, 15.002400, 16.697200, 21.022100, 70.745500, 90.332900, 40.010300
2021-11-04, 23.458900, 12.249300, 43.630100, 13.148100, 49.924300, 13.717200, 30.139400, 14.958400, 14.958300, 14.958200, 16.696400, 20.938100, 70.475200, 89.817800, 39.990100
2021-11-03, 23.445900, 12.239000, 43.584100, 13.133000, 49.863500, 13.699600, 30.099500, 14.939100, 14.939000, 14.938900, 16.695700, 20.866600, 70.172600, 89.902500, 40.074400
2021-11-02, 23.405500, 12.198100, 43.385000, 13.067200, 49.591000, 13.619300, 29.911000, 14.823400, 14.823300, 14.823200, 16.695000, 20.908200, 69.722200, 88.845000, 39.745400
2021-11-01, 23.395600, 12.189900, 43.347900, 13.055100, 49.542000, 13.605200, 29.878700, 14.806400, 14.806300, 14.806200, 16.694200, 20.872900, 69.466700, 88.922300, 39.808800
2021-10-29, 23.357400, 12.151400, 43.160800, 12.993000, 49.283900, 13.528700, 29.698700, 14.697200, 14.697100, 14.697000, 16.693600, 20.890500, 69.340600, 87.355300, 39.363200
2021-10-28, 23.363700, 12.159300, 43.200700, 13.006300, 49.339800, 13.545300, 29.737900, 14.721400, 14.721300, 14.721200, 16.691500, 20.883200, 69.198500, 87.322100, 39.676200
2021-10-27, 23.316400, 12.111600, 42.969200, 12.929800, 49.023200, 13.452000, 29.519100, 14.587800, 14.587800, 14.587700, 16.690800, 20.920800, 68.522000, 85.879300, 39.469500
2021-10-26, 23.340600, 12.138800, 43.105300, 12.975000, 49.212200, 13.508200, 29.652200, 14.673200, 14.673100, 14.673000, 16.690100, 20.836100, 68.868600, 87.501900, 39.542700
2021-10-25, 23.325900, 12.125800, 43.045400, 12.955500, 49.132800, 13.485300, 29.599500, 14.644000, 14.643900, 14.643700, 16.689500, 20.801700, 68.743500, 87.983300, 39.327800
2021-10-22, 23.308100, 12.109800, 42.970300, 12.930800, 49.031300, 13.455500, 29.530000, 14.603500, 14.603400, 14.603200, 16.687400, 20.787500, 68.418700, 87.355900, 39.399500
2021-10-21, 23.304400, 12.107900, 42.963400, 12.928600, 49.023400, 13.453400, 29.526000, 14.603800, 14.603700, 14.603500, 16.686700, 20.746200, 68.491600, 87.844600, 39.249800
2021-10-20, 23.299800, 12.102500, 42.936600, 12.919800, 48.986400, 13.442500, 29.499900, 14.585700, 14.585500, 14.585400, 16.686100, 20.786900, 68.282100, 87.331800, 39.378500
2021-10-19, 23.280500, 12.083300, 42.843800, 12.889200, 48.860300, 13.405500, 29.413300, 14.532700, 14.532600, 14.532400, 16.685400, 20.807000, 68.032000, 86.935400, 39.247800
2021-10-18, 23.246400, 12.048800, 42.676500, 12.834200, 48.633300, 13.339000, 29.257700, 14.436600, 14.436500, 14.436400, 16.684700, 20.859200, 67.531600, 86.523600, 38.990500
2021-10-15, 23.240400, 12.044000, 42.654900, 12.827200, 48.604900, 13.330800, 29.238600, 14.425100, 14.425100, 14.424900, 16.682600, 20.864000, 67.304000, 86.173100, 39.156700
2021-10-14, 23.202700, 12.006200, 42.473200, 12.767700, 48.360100, 13.259500, 29.072200, 14.323200, 14.323100, 14.323000, 16.682000, 20.914600, 66.805900, 86.236700, 38.761100
2021-10-13, 23.121200, 11.927900, 42.099500, 12.644700, 47.854500, 13.111500, 28.727400, 14.120400, 14.120300, 14.120200, 16.681300, 20.877800, 65.678200, 84.952900, 38.362000
2021-10-12, 23.093200, 11.901600, 41.975200, 12.603600, 47.685300, 13.061600, 28.611200, 14.053600, 14.053600, 14.053400, 16.680600, 20.837400, 65.480000, 84.172000, 38.156200
2021-10-08, 23.116300, 11.926900, 42.099500, 12.644400, 47.853400, 13.110500, 28.725300, 14.124400, 14.124300, 14.124100, 16.677900, 20.794800, 66.092600, 83.988600, 38.236700
2021-10-07, 23.125900, 11.935500, 42.140000, 12.658000, 47.909500, 13.127200, 28.764200, 14.144700, 14.144600, 14.144500, 16.677200, 20.842700, 66.218500, 84.579100, 38.176200
2021-10-06, 23.082300, 11.891600, 41.927600, 12.588000, 47.620200, 13.042200, 28.565000, 14.023000, 14.023000, 14.022900, 16.676500, 20.896000, 65.658300, 83.299400, 37.935900
2021-10-05, 23.077100, 11.887100, 41.907300, 12.581400, 47.593700, 13.034600, 28.547600, 14.013200, 14.013100, 14.013000, 16.675800, 20.890000, 65.389700, 83.194600, 38.105500
2021-10-04, 23.043300, 11.853100, 41.743100, 12.527500, 47.371600, 12.969700, 28.395900, 13.920000, 13.919900, 13.919800, 16.675200, 20.941000, 64.701600, 82.577100, 38.068000
2021-10-01, 23.103700, 11.913100, 42.031900, 12.622800, 47.764700, 13.085100, 28.665300, 14.079100, 14.079100, 14.079000, 16.673100, 20.960100, 65.548600, 83.948000, 38.341000
2021-09-30, 23.062100, 11.874300, 41.848300, 12.562300, 47.516100, 13.012200, 28.495800, 13.982000, 13.982000, 13.981900, 16.672500, 20.899500, 64.803400, 82.855900, 38.416700
2021-09-29, 23.098100, 11.911200, 42.021100, 12.619100, 47.749500, 13.080400, 28.654500, 14.076700, 14.076600, 14.076500, 16.671900, 20.896300, 65.580000, 83.347000, 38.413000
2021-09-28, 23.102400, 11.916700, 42.048100, 12.628200, 47.787900, 13.091900, 28.682100, 14.094300, 14.094300, 14.094200, 16.671300, 20.879700, 65.470800, 83.661000, 38.583300
2021-09-27, 23.213800, 12.029000, 42.573300, 12.801700, 48.503000, 13.302000, 29.172500, 14.382400, 14.382400, 14.382300, 16.670600, 20.957100, 66.828400, 85.832300, 39.286500
2021-09-24, 23.221500, 12.037100, 42.611400, 12.814200, 48.554200, 13.316800, 29.206600, 14.401200, 14.401200, 14.401200, 16.668700, 20.983500, 67.013100, 85.497600, 39.344100
2021-09-23, 23.230900, 12.046200, 42.653600, 12.828300, 48.612700, 13.334300, 29.247400, 14.423500, 14.423400, 14.423400, 16.668100, 21.020300, 66.914300, 85.833000, 39.537100
2021-09-22, 23.180300, 11.991500, 42.394500, 12.743000, 48.260000, 13.230800, 29.004800, 14.272000, 14.272000, 14.272000, 16.667500, 21.136900, 66.109700, 84.631500, 39.253700
2021-09-21, 23.135900, 11.947100, 42.187500, 12.674800, 47.979000, 13.148300, 28.812300, 14.158500, 14.158600, 14.158600, 16.666900, 21.119900, 65.486300, 83.564200, 39.094300
2021-09-20, 23.115500, 11.926400, 42.090300, 12.642700, 47.846200, 13.109200, 28.720500, 14.103500, 14.103500, 14.103600, 16.666300, 21.124400, 65.536300, 83.219700, 38.683700
2021-09-17, 23.207700, 12.024000, 42.552200, 12.795300, 48.477300, 13.294700, 29.155200, 14.367100, 14.367100, 14.367100, 16.664400, 21.066600, 66.667600, 85.086100, 39.446900
2021-09-16, 23.249200, 12.065800, 42.747400, 12.859600, 48.741400, 13.371900, 29.334700, 14.472400, 14.472400, 14.472500, 16.663800, 21.096400, 67.280400, 85.165500, 39.747500
2021-09-15, 23.258600, 12.074500, 42.787300, 12.872700, 48.794900, 13.387400, 29.370400, 14.491400, 14.491500, 14.491500, 16.663100, 21.134000, 67.382400, 84.966400, 39.851600
2021-09-14, 23.233800, 12.048900, 42.666500, 12.832900, 48.630500, 13.339100, 29.257500, 14.422700, 14.422700, 14.422700, 16.662500, 21.155200, 66.814400, 84.178600, 39.945000
2021-09-13, 23.255800, 12.073600, 42.785300, 12.872200, 48.793700, 13.387300, 29.370900, 14.493900, 14.493900, 14.493900, 16.661900, 21.101600, 67.183700, 85.020800, 40.030800
2021-09-10, 23.233000, 12.052400, 42.688100, 12.840300, 48.662700, 13.349000, 29.281800, 14.442700, 14.442700, 14.442700, 16.660000, 21.071700, 67.030500, 84.865800, 39.786600
2021-09-09, 23.266500, 12.086000, 42.845300, 12.892300, 48.877200, 13.412000, 29.428900, 14.528300, 14.528400, 14.528400, 16.659400, 21.110300, 67.549100, 85.596600, 39.880900
2021-09-08, 23.279300, 12.101200, 42.919000, 12.916500, 48.977400, 13.441200, 29.497600, 14.573200, 14.573200, 14.573200, 16.658800, 21.051200, 67.855800, 85.587500, 39.980500
2021-09-07, 23.300400, 12.124500, 43.030600, 12.953500, 49.131600, 13.486900, 29.605300, 14.639800, 14.639800, 14.639800, 16.658100, 21.021000, 67.943100, 86.349200, 40.284400
2021-09-03, 23.308500, 12.133200, 43.072500, 12.967700, 49.190900, 13.504800, 29.647100, 14.662100, 14.662100, 14.662100, 16.655600, 21.069800, 68.172600, 87.105200, 40.118200
2021-09-02, 23.308200, 12.132300, 43.067400, 12.966200, 49.184300, 13.502900, 29.642500, 14.657200, 14.657200, 14.657300, 16.655000, 21.105600, 68.193400, 87.222100, 40.038200
2021-09-01, 23.286900, 12.111400, 42.970500, 12.934100, 49.052300, 13.464100, 29.551800, 14.604300, 14.604400, 14.604400, 16.654400, 21.083900, 67.989600, 86.733100, 39.889200
2021-08-31, 23.264600, 12.088900, 42.865000, 12.899200, 48.907900, 13.421500, 29.452100, 14.545000, 14.545000, 14.545000, 16.653800, 21.079800, 67.964000, 86.306600, 39.528100
2021-08-30, 23.272100, 12.096200, 42.898700, 12.910400, 48.954200, 13.435200, 29.483900, 14.562400, 14.562400, 14.562400, 16.653300, 21.106400, 68.047900, 86.504500, 39.555600
2021-08-27, 23.249700, 12.075500, 42.804400, 12.879600, 48.828200, 13.398600, 29.399200, 14.513800, 14.513900, 14.513900, 16.651600, 21.077900, 67.751700, 86.590800, 39.405200
2021-08-26, 23.200600, 12.026600, 42.575800, 12.803900, 48.515700, 13.306300, 29.183600, 14.387800, 14.387800, 14.387800, 16.651000, 21.031100, 67.158300, 84.940800, 39.234500
2021-08-25, 23.226400, 12.053700, 42.704200, 12.846400, 48.691300, 13.358000, 29.304700, 14.460900, 14.460900, 14.460900, 16.650500, 21.021500, 67.549500, 85.677500, 39.337700
2021-08-24, 23.220700, 12.046900, 42.670900, 12.835400, 48.645400, 13.344500, 29.272400, 14.439000, 14.439000, 14.439000, 16.649900, 21.064000, 67.399200, 85.224100, 39.379200
2021-08-23, 23.201800, 12.026600, 42.574300, 12.803300, 48.511900, 13.304800, 29.179000, 14.381000, 14.381100, 14.381100, 16.649300, 21.099400, 67.298100, 84.217700, 39.207200
2021-08-20, 23.139800, 11.964600, 42.285500, 12.708100, 48.119500, 13.189600, 28.909800, 14.221600, 14.221600, 14.221600, 16.647600, 21.088700, 66.723400, 82.937400, 38.686600
2021-08-19, 23.109200, 11.933400, 42.139100, 12.659800, 47.920000, 13.130800, 28.772400, 14.139400, 14.139400, 14.139400, 16.647100, 21.093800, 66.181600, 81.829800, 38.715400
2021-08-18, 23.129300, 11.955500, 42.244900, 12.695000, 48.066500, 13.174400, 28.875000, 14.202500, 14.202500, 14.202500, 16.646500, 21.066800, 66.094400, 82.613400, 39.132400
2021-08-17, 23.171900, 11.999500, 42.451700, 12.763200, 48.347600, 13.256700, 29.067400, 14.317700, 14.317700, 14.317700, 16.646000, 21.061800, 66.800000, 83.248800, 39.323600
2021-08-16, 23.211300, 12.039900, 42.641400, 12.825900, 48.606600, 13.332900, 29.245500, 14.423300, 14.423300, 14.423400, 16.645400, 21.077000, 67.270800, 84.113200, 39.590300
2021-08-13, 23.219300, 12.050200, 42.693000, 12.843300, 48.680300, 13.355200, 29.298700, 14.456800, 14.456800, 14.456800, 16.643700, 21.055300, 67.093400, 84.857800, 39.859100
2021-08-12, 23.199300, 12.032700, 42.614200, 12.817500, 48.575400, 13.324800, 29.228900, 14.420000, 14.420000, 14.420000, 16.643200, 20.978600, 66.983100, 85.265100, 39.582600
2021-08-11, 23.189000, 12.022400, 42.566600, 12.801900, 48.511500, 13.306200, 29.185600, 14.393900, 14.393900, 14.393800, 16.642600, 20.985500, 66.768700, 85.226800, 39.564100
2021-08-10, 23.166800, 12.000500, 42.464600, 12.768300, 48.373300, 13.265700, 29.091200, 14.338400, 14.338400, 14.338400, 16.642000, 20.972100, 66.601600, 85.015800, 39.308600
2021-08-09, 23.164600, 11.997700, 42.451300, 12.764000, 48.355800, 13.260800, 29.079500, 14.329600, 14.329600, 14.329500, 16.641500, 21.004000, 66.535800, 85.165900, 39.263800
2021-08-06, 23.167500, 12.001000, 42.467300, 12.769500, 48.378500, 13.267500, 29.095300, 14.337400, 14.337400, 14.337400, 16.639800, 21.032800, 66.593700, 85.302300, 39.249200
2021-08-05, 23.179500, 12.011000, 42.511600, 12.784300, 48.438900, 13.285500, 29.136500, 14.356200, 14.356300, 14.356300, 16.639200, 21.127400, 66.474600, 85.411500, 39.476300
2021-08-04, 23.150500, 11.980100, 42.365200, 12.735900, 48.238400, 13.226300, 28.997600, 14.270500, 14.270500, 14.270600, 16.638700, 21.174100, 66.073100, 84.315200, 39.352000
2021-08-03, 23.164100, 11.994300, 42.432200, 12.758000, 48.329800, 13.253200, 29.060300, 14.307900, 14.308000, 14.308000, 16.638100, 21.174200, 66.380600, 84.740500, 39.303900
2021-08-02, 23.129600, 11.959700, 42.271100, 12.705100, 48.112400, 13.189700, 28.912600, 14.220100, 14.220100, 14.220200, 16.637600, 21.173500, 65.840300, 84.496800, 39.113700
2021-07-30, 23.118100, 11.950400, 42.230600, 12.691800, 48.058400, 13.173900, 28.876300, 14.202000, 14.202000, 14.202100, 16.636200, 21.118600, 65.962200, 84.618100, 38.845300
2021-07-29, 23.150800, 11.985700, 42.398100, 12.747100, 48.287300, 13.241200, 29.033900, 14.298000, 14.298000, 14.298000, 16.634800, 21.087100, 66.315600, 85.195200, 39.193300
2021-07-28, 23.124400, 11.958300, 42.269000, 12.704600, 48.112100, 13.189900, 28.913800, 14.224600, 14.224600, 14.224700, 16.634200, 21.118800, 66.030200, 84.828200, 38.925500
2021-07-27, 23.107600, 11.941600, 42.190700, 12.678600, 48.003700, 13.157500, 28.837800, 14.179900, 14.180000, 14.180000, 16.633500, 21.106600, 66.042100, 83.842900, 38.756900
2021-07-26, 23.124700, 11.961100, 42.284800, 12.709700, 48.133300, 13.195800, 28.928000, 14.236900, 14.237000, 14.237000, 16.632900, 21.055400, 66.354300, 84.633300, 38.791000
2021-07-23, 23.117800, 11.955200, 42.258400, 12.701200, 48.098900, 13.185900, 28.905200, 14.222900, 14.222900, 14.222900, 16.630800, 21.067300, 66.195700, 84.614600, 38.817100
2021-07-22, 23.066700, 11.902900, 42.013900, 12.620800, 47.767400, 13.088900, 28.678500, 14.086800, 14.086800, 14.086800, 16.630100, 21.089300, 65.527800, 83.814100, 38.461500
2021-07-21, 23.062100, 11.900400, 42.004900, 12.618000, 47.757800, 13.086500, 28.674100, 14.087300, 14.087400, 14.087400, 16.629500, 21.039100, 65.390700, 84.352900, 38.477400
2021-07-20, 23.005900, 11.841800, 41.729900, 12.527500, 47.384400, 12.976900, 28.417700, 13.931600, 13.931600, 13.931700, 16.628800, 21.104600, 64.855800, 83.183600, 37.925800
2021-07-19, 22.942700, 11.776900, 41.425500, 12.427000, 46.969200, 12.854700, 28.131800, 13.760100, 13.760200, 13.760200, 16.628200, 21.128400, 63.885700, 80.961600, 37.831000
2021-07-16, 23.018500, 11.858300, 41.810600, 12.553800, 47.492600, 13.008000, 28.490300, 13.979900, 13.979900, 13.979900, 16.626100, 21.024200, 64.914400, 81.844600, 38.530900
2021-07-15, 23.052000, 11.892500, 41.970700, 12.606700, 47.710200, 13.071800, 28.639200, 14.067800, 14.067800, 14.067800, 16.625400, 21.038000, 65.407800, 82.463900, 38.686300
2021-07-14, 23.077500, 11.920400, 42.103100, 12.650300, 47.890900, 13.124900, 28.763700, 14.145000, 14.145000, 14.145000, 16.624800, 20.989900, 65.620900, 82.814200, 39.051000
2021-07-13, 23.079300, 11.925200, 42.130000, 12.659600, 47.931400, 13.137500, 28.794800, 14.168200, 14.168200, 14.168100, 16.624100, 20.919900, 65.535600, 83.952100, 39.087100
2021-07-12, 23.103000, 11.948800, 42.240400, 12.696300, 48.083900, 13.182800, 28.901100, 14.228700, 14.228700, 14.228700, 16.623500, 20.968200, 65.766700, 85.282800, 39.110500
2021-07-09, 23.086000, 11.932900, 42.168100, 12.672800, 47.987800, 13.155000, 28.836600, 14.190500, 14.190500, 14.190500, 16.621400, 20.971700, 65.540900, 85.373300, 38.981600
2021-07-08, 23.020500, 11.864200, 41.844200, 12.566000, 47.546400, 13.025300, 28.532600, 14.005000, 14.005000, 14.005100, 16.620700, 21.044200, 64.809600, 83.769100, 38.444400
2021-07-07, 23.064900, 11.910600, 42.062600, 12.638000, 47.843700, 13.112600, 28.736800, 14.128000, 14.128000, 14.128000, 16.620100, 21.022700, 65.355900, 84.655000, 38.782600
2021-07-06, 23.054000, 11.901300, 42.021700, 12.624800, 47.791100, 13.097700, 28.703100, 14.110500, 14.110500, 14.110400, 16.619400, 20.984700, 65.137500, 85.248900, 38.716400
2021-07-02, 23.057100, 11.908700, 42.060900, 12.638000, 47.847100, 13.114400, 28.743400, 14.139300, 14.139300, 14.139200, 16.616700, 20.910800, 65.267000, 85.728200, 38.744700
2021-07-01, 23.030000, 11.882900, 41.943100, 12.599400, 47.690100, 13.069000, 28.638400, 14.079300, 14.079300, 14.079200, 16.616000, 20.873900, 64.773200, 85.995700, 38.641500
2021-06-30, 23.009100, 11.861900, 41.845500, 12.567400, 47.558400, 13.030500, 28.548700, 14.025700, 14.025600, 14.025600, 16.615300, 20.879400, 64.432400, 85.677500, 38.569400
2021-06-29, 23.022100, 11.876800, 41.914800, 12.590400, 47.653800, 13.058700, 28.615100, 14.066400, 14.066400, 14.066300, 16.614700, 20.862500, 64.345000, 85.934300, 38.920200
2021-06-28, 23.022800, 11.878600, 41.923500, 12.593400, 47.666600, 13.062600, 28.624500, 14.072900, 14.072800, 14.072700, 16.614000, 20.849900, 64.321300, 86.072100, 38.965900
2021-06-25, 23.022100, 11.881200, 41.938900, 12.598700, 47.689900, 13.069800, 28.642300, 14.087100, 14.087000, 14.086900, 16.612000, 20.795300, 64.173200, 86.243400, 39.176400
2021-06-24, 23.002600, 11.859900, 41.841200, 12.566500, 47.557300, 13.030900, 28.551200, 14.030700, 14.030700, 14.030600, 16.611300, 20.831900, 63.958900, 85.860500, 38.984800
2021-06-23, 22.971000, 11.827100, 41.692100, 12.517400, 47.354600, 12.971300, 28.412000, 13.948300, 13.948300, 13.948200, 16.610700, 20.826200, 63.583700, 84.971400, 38.825700
2021-06-22, 22.976900, 11.833000, 41.718400, 12.525900, 47.389400, 12.981300, 28.434800, 13.960700, 13.960600, 13.960500, 16.610000, 20.846100, 63.652600, 84.664300, 38.926100
